filename,text,up_votes,down_votes,age,gender,accent,duration
cv-valid-train/sample-001135.mp3,you don't have to be rich skinny popular or even own a cape to perform a random act of kindness,7,0,,,,
cv-valid-train/sample-001136.mp3,everyone toasted the bride and groom,1,0,twenties,female,england,
cv-valid-train/sample-001137.mp3,but he still couldn't flee,4,0,twenties,male,,
cv-valid-train/sample-001138.mp3,you must love the desert but never trust it completely,3,1,,,,
cv-valid-train/sample-001139.mp3,it must have fallen while i was sitting over there,3,0,,,,
cv-valid-train/sample-001140.mp3,it's a temporary tattoo that looks like a color wheel,1,0,,,,
cv-valid-train/sample-001141.mp3,edinburgh is a dreamlike place to visit,1,0,,,,
cv-valid-train/sample-001142.mp3,the baby definitely has the sniffles,3,0,,,,
cv-valid-train/sample-001143.mp3,look around some time,1,0,thirties,male,us,
cv-valid-train/sample-001144.mp3,the following night the boy appeared at the alchemist's tent with a horse,3,0,fourties,male,us,
cv-valid-train/sample-001145.mp3,the shop folks were taking down their shutters and people were opening their bedroom windows,14,1,,,,
cv-valid-train/sample-001146.mp3,the loafers and golf caddies were used to hanging out near the railway station,7,6,thirties,male,australia,
cv-valid-train/sample-001147.mp3,have you seen sheriff pink,2,0,thirties,male,newzealand,
cv-valid-train/sample-001148.mp3,at that time it was quite clear in my own mind that the thing had come from the planet mars,2,1,twenties,male,,
cv-valid-train/sample-001149.mp3,he had used the two stones only once one morning when he was at a marketplace,3,1,,,,
cv-valid-train/sample-001150.mp3,but the boy knew that he was referring to fatima,2,0,,,,
cv-valid-train/sample-001151.mp3,that he had attended a seminary until he was sixteen,3,0,,,,
cv-valid-train/sample-001152.mp3,and one or two persons were returning,4,0,,,,
cv-valid-train/sample-001153.mp3,the greatest authority on meteorites stated that the height of its first appearance was about ninety or one hundred miles,4,0,sixties,female,us,
cv-valid-train/sample-001154.mp3,you didn't have to do any cleaning he said,2,0,,,,
cv-valid-train/sample-001155.mp3,learn to recognize omens and follow them the old king had said,3,0,,,,
cv-valid-train/sample-001156.mp3,an huge hole had been made by the impact of the projectile,2,1,,,,
cv-valid-train/sample-001157.mp3,i'll show you what i'm doing,1,0,,,,
cv-valid-train/sample-001158.mp3,a large piece suddenly came off and fell with a loud and sharp noise,4,1,,,,
cv-valid-train/sample-001159.mp3,wait for the end of the war,2,0,fourties,male,,
cv-valid-train/sample-001160.mp3,the referee decided on a free kick instead of a penalty kick,3,0,twenties,male,,
cv-valid-train/sample-001161.mp3,the sun was setting when the boy's heart sounded a danger signal,2,0,,,,
cv-valid-train/sample-001162.mp3,the strange horseman drew an enormous curved sword from a scabbard mounted on his saddle,2,0,,,,
cv-valid-train/sample-001163.mp3,who asked you to get stuck with any of them,1,0,twenties,male,us,
cv-valid-train/sample-001164.mp3,the time must have been somewhere around six o'clock,3,0,thirties,female,us,
cv-valid-train/sample-001165.mp3,that's true the boy thought,4,0,twenties,male,us,
cv-valid-train/sample-001166.mp3,all the joy he had seen that morning had suddenly disappeared,2,0,twenties,male,us,
cv-valid-train/sample-001167.mp3,what would become of the doctor now that he had saved so many,1,0,,,,
cv-valid-train/sample-001168.mp3,i have the money i need to buy my sheep,5,1,,,,
cv-valid-train/sample-001169.mp3,break this crowd up,1,0,,,,
cv-valid-train/sample-001170.mp3,accidents in nuclear power plants are potentially catastrophic,1,0,,,,
cv-valid-train/sample-001171.mp3,if he were fed on time he wouldn't cry,1,0,fourties,male,us,
cv-valid-train/sample-001172.mp3,at once he connected the two incidents,3,0,,,,
cv-valid-train/sample-001173.mp3,the tea seemed less bitter,2,0,,,,
cv-valid-train/sample-001174.mp3,i have already described the appearance of that colossal bulk which was embedded in the ground,3,2,,,,
cv-valid-train/sample-001175.mp3,he approached the mass and was surprised at the size and the shape,1,0,,,,
cv-valid-train/sample-001176.mp3,ogilvy told him everything that he had seen,1,0,,,,
cv-valid-train/sample-001177.mp3,you got plenty of money,1,0,,,,
cv-valid-train/sample-001178.mp3,ogilvy told him everything that he had seen,2,0,,,,
cv-valid-train/sample-001179.mp3,the levanter was still getting stronger and he felt its force on his face,2,0,twenties,male,canada,
cv-valid-train/sample-001180.mp3,full steam ahead said the captain,1,0,,,,
cv-valid-train/sample-001181.mp3,the boy waited and then interrupted the old man just as he himself had been interrupted,1,0,,,,
cv-valid-train/sample-001182.mp3,it's called the principle of favorability,2,0,thirties,male,malaysia,
cv-valid-train/sample-001183.mp3,the omens had been true after all,1,0,,,,
cv-valid-train/sample-001184.mp3,that day he didn't make a cast,4,1,,,,
cv-valid-train/sample-001185.mp3,suddenly there is so much more time in a day because she no longer has to spend hours commuting,2,0,,,,
cv-valid-train/sample-001186.mp3,and then he would ask us to go back to our easels and replicate all the techniques in one go,1,0,,,,
cv-valid-train/sample-001187.mp3,it was his heart that would tell him where his treasure was hidden,1,0,,,,
cv-valid-train/sample-001188.mp3,then suddenly he noticed it with a start,2,1,fourties,male,england,
cv-valid-train/sample-001189.mp3,you've got a nerve accusing people of things,1,0,,,,
cv-valid-train/sample-001190.mp3,i was just going to,1,0,,,,
cv-valid-train/sample-001191.mp3,the jacket had a purpose and so did the boy,3,0,seventies,male,canada,
cv-valid-train/sample-001192.mp3,what'll i tell him,1,0,,,,
cv-valid-train/sample-001193.mp3,the first rule of don't fight club is let's talk about it,3,0,thirties,female,canada,
cv-valid-train/sample-001194.mp3,he told fatima that at their next meeting,1,0,sixties,female,canada,
cv-valid-train/sample-001195.mp3,he didn't need to seek out the old woman for this,1,0,,,,
cv-valid-train/sample-001196.mp3,we don't know what's in the confounded thing do you,4,0,thirties,male,canada,
cv-valid-train/sample-001197.mp3,the boy brought his horse closer,1,0,,,,
cv-valid-train/sample-001198.mp3,i thought you were going to teach me some of the things you know,1,0,thirties,male,,
cv-valid-train/sample-001199.mp3,he took his plate grabbed a knife and fork and scowled at the savagery on television,1,0,twenties,male,us,
cv-valid-train/sample-001200.mp3,what are you doing there,3,0,,,,
cv-valid-train/sample-001201.mp3,if you want something you gotta go get it,1,0,,,,
cv-valid-train/sample-001202.mp3,the people were also praying to heaven for protection,3,0,,,,
cv-valid-train/sample-001203.mp3,their software does not listen for virtual keypresses,1,0,,,,
cv-valid-train/sample-001204.mp3,and then he perceived it very slowly,1,0,,,,
cv-valid-train/sample-001205.mp3,he came to understand its dodges and tricks and to accept it as it was,2,0,,,,
cv-valid-train/sample-001206.mp3,it could get a whole lot worse,1,0,twenties,male,,
cv-valid-train/sample-001207.mp3,he has other things to do first,1,0,,,,
cv-valid-train/sample-001208.mp3,you have a mania for simplifying everything answered the englishman irritated,1,0,fourties,male,,
cv-valid-train/sample-001209.mp3,besides that there was a heap of bicycles,1,0,,,,
cv-valid-train/sample-001210.mp3,replace the ts in tim tebow's name with any other consonant to get a star wars character,3,0,,,,
cv-valid-train/sample-001211.mp3,catherine walked alongside the canal,1,0,thirties,male,us,
cv-valid-train/sample-001212.mp3,you should see the other guy specifically how good at fighting he is,2,1,,,,
cv-valid-train/sample-001213.mp3,it was a bundle of money,2,0,,,,
cv-valid-train/sample-001214.mp3,she wants to send you on a lecture tour,2,0,,,,
cv-valid-train/sample-001215.mp3,i have no information about troops or about the movement of the tribes,1,0,,,,
cv-valid-train/sample-001216.mp3,i think it's plenty terrific,1,0,fifties,female,england,
cv-valid-train/sample-001217.mp3,some of those who saw its flight say it travelled with a hissing sound,2,0,,,,
cv-valid-train/sample-001218.mp3,i'll take mine now,1,0,,,,
cv-valid-train/sample-001219.mp3,i thought sure you'd remember me,1,0,thirties,male,us,
cv-valid-train/sample-001220.mp3,i've crossed these sands many times said one of the camel drivers one night,3,0,,,,
cv-valid-train/sample-001221.mp3,can you imagine that,1,0,,,,
cv-valid-train/sample-001222.mp3,can you remember anything at all,2,0,,,,
cv-valid-train/sample-001223.mp3,yes that's what love is,1,0,fourties,male,scotland,
cv-valid-train/sample-001224.mp3,most meteorites are more or less rounded,3,0,thirties,male,us,
cv-valid-train/sample-001225.mp3,and you can meet us at the station,1,0,sixties,male,wales,
cv-valid-train/sample-001226.mp3,why did you want to see me the boy asked,3,0,,,,
cv-valid-train/sample-001227.mp3,because you'll know its dreams and wishes and will know how to deal with them,3,0,,,,
cv-valid-train/sample-001228.mp3,he remembered what the old man had said about offering something you didn't even have yet,2,0,thirties,male,,
cv-valid-train/sample-001229.mp3,the sticker was peeling from the item,1,0,fifties,male,,
cv-valid-train/sample-001230.mp3,i didn't come here to have you read my palm he said already regretting having come,2,0,twenties,male,indian,
cv-valid-train/sample-001231.mp3,they set off running wildly into the trees,3,0,,,,
cv-valid-train/sample-001232.mp3,it spread through the planet's atmosphere and obscured its more familiar features,1,0,twenties,male,,
cv-valid-train/sample-001233.mp3,so he asked if the old man's blessing was still with him,1,0,,,,
cv-valid-train/sample-001234.mp3,i'm doing much better and soon you'll be able to return to your sheep,2,0,twenties,male,us,
cv-valid-train/sample-001235.mp3,all beverages in this shop are free of alcohol,3,0,,,,
cv-valid-train/sample-001236.mp3,there's nothing more we can do tonight,1,0,fourties,male,us,
cv-valid-train/sample-001237.mp3,not with my money,1,0,fourties,female,australia,
cv-valid-train/sample-001238.mp3,the alchemist rode in front with the falcon on his shoulder,2,0,thirties,male,us,
cv-valid-train/sample-001239.mp3,it was starlight and i explained the signs of the zodiac to her,2,0,,,,
cv-valid-train/sample-001240.mp3,i think somebody stole one of his crown jewels,1,0,thirties,male,ireland,
cv-valid-train/sample-001241.mp3,they never have to make any decisions he thought,2,1,,,,
cv-valid-train/sample-001242.mp3,then the thing came upon him in a flash,6,0,,,,
cv-valid-train/sample-001243.mp3,a boy came running towards me,3,0,,,,
cv-valid-train/sample-001244.mp3,there is not even the possibility of doing that,2,0,,,,
cv-valid-train/sample-001245.mp3,what does he do all day,1,0,fourties,,australia,
cv-valid-train/sample-001246.mp3,to make it even faster i only allow onesyllable numbers to be used in labels,1,0,,,,
cv-valid-train/sample-001247.mp3,the process is a bit complicated due to recent changes that have limited the free feature set in version ,1,0,twenties,male,,
cv-valid-train/sample-001248.mp3,the boy didn't know what to say,2,0,,,,
cv-valid-train/sample-001249.mp3,i was just asking,2,0,,,,
cv-valid-train/sample-001250.mp3,the vision vanished immediately but it had shaken him,3,0,teens,male,malaysia,
cv-valid-train/sample-001251.mp3,the speech will continue,1,0,,,,
cv-valid-train/sample-001252.mp3,he needs three days answered the alchemist,2,0,,,,
cv-valid-train/sample-001253.mp3,saul was infuriating the others,1,0,,,,
cv-valid-train/sample-001254.mp3,well interpret the dream he said,3,0,,,,
cv-valid-train/sample-001255.mp3,the boy went to the well every day to meet with fatima,3,0,fifties,male,us,
cv-valid-train/sample-001256.mp3,he did find it soon after dawn and not far from the sand pits,3,0,,,,
cv-valid-train/sample-001257.mp3,down below in the darkness were hundreds of people sleeping in peace,3,0,twenties,male,,
cv-valid-train/sample-001258.mp3,air was either entering or escaping at the rim with a thin sizzling sound,6,0,,,,
cv-valid-train/sample-001259.mp3,i shall make us some ice cubes,6,0,seventies,male,us,
cv-valid-train/sample-001260.mp3,from where i am the sun said i can see the soul of the world,2,0,sixties,male,england,
cv-valid-train/sample-001261.mp3,no offense but your agility leaves a lot to be desired,2,0,fourties,male,us,
cv-valid-train/sample-001262.mp3,you can't go any farther one of them said,1,0,,,,
cv-valid-train/sample-001263.mp3,and one can always come back,3,0,,,,
cv-valid-train/sample-001264.mp3,the hookahs were extinguished and the guards stood at attention,1,0,,,,
cv-valid-train/sample-001265.mp3,i won't shut up,2,0,fifties,male,us,
cv-valid-train/sample-001266.mp3,i need ten dollars,1,0,thirties,male,wales,
cv-valid-train/sample-001267.mp3,the three fell silent,1,0,,,,
cv-valid-train/sample-001268.mp3,well it's a long list,3,0,,,,
cv-valid-train/sample-001269.mp3,the angel touched the man's shoulder and they were both projected far into the future,3,0,sixties,female,us,
cv-valid-train/sample-001270.mp3,i'm going to become bitter and distrustful of people because one person betrayed me,1,0,fifties,female,african,
cv-valid-train/sample-001271.mp3,you can't go in there until you put this on,3,0,thirties,female,,
cv-valid-train/sample-001272.mp3,a hundred nuns stampeded the vatican,1,0,,,,
cv-valid-train/sample-001273.mp3,now go eat your dinner,3,0,,,,
cv-valid-train/sample-001274.mp3,at most they thought that another meteorite had descended,2,0,,,,
cv-valid-train/sample-001275.mp3,the owner of the bar came over and looked as well,2,0,,,,
cv-valid-train/sample-001276.mp3,in one he had read that many years ago a famous arabian alchemist had visited europe,2,0,,,,
cv-valid-train/sample-001277.mp3,i thought about the difficulties in translation that might arise,1,0,,,,
cv-valid-train/sample-001278.mp3,people saw me coming and welcomed me he thought,2,0,,,,
